# THALASSA - GRAVITY FIELD FILE
# Contains normalized spherical harmonics coefficients and physical constants.
# Body:                              Earth
# Model:                             GRIM5-S1 (static)
# Max degree:                        99
# Max order:                         95
# GM [km^3/s^2]:                     3.986004414498200E+05
# Ellipsoid semi-major axis [km]:    6.378136460000000E+03
# 1/flattening:                      2.982576500000000E+02
# Angular velocity [rad/s]:          0.729211585530660E-04
# Normalized spherical harmonics coefficients:
#l  m                      Cbar                     Sbar
73  1  -3.28189383309480003E-10 -1.05612564239299995E-10 
73  2  -8.91322340773179973E-11 -1.93039470154860015E-11 
73  3   6.50874313500029955E-11 -5.54436973524120019E-11 
73  4   3.39568938703240023E-11  1.48455995705370014E-11 
73  5  -6.21146337700620060E-11  4.66725897673529982E-11 
73  6   4.82634614617850002E-11 -3.88652710509200020E-12 
73  7   1.40543819146839992E-10  3.42556133750410020E-11 
73  8   7.71174813353410019E-12 -3.87791184332320008E-13 
73  9  -3.11866631316959977E-11 -1.08435233517930000E-10 
73 10  -6.24158965861849988E-12  4.72978854692790015E-11 
73 11  -2.34177830770250024E-10  1.20833372343780004E-10 
73 12  -2.38323377289490003E-11  9.29842932942799993E-11 
73 13   9.02456940135950050E-11  1.37047884710799998E-10 
73 14   1.89057389442619999E-11  5.50851225772089989E-11 
73 15  -2.44718891695879981E-10  4.46240853739939990E-10 
73 16   8.22323301981269959E-11  3.58709844946280024E-10 
73 17   1.63967006179909987E-11  2.87673980932250022E-10 
73 18  -7.01207857357420062E-11 -1.56991302924229999E-10 
73 19  -6.52720049710149954E-11 -2.87845682634239993E-11 
73 20   1.29243285255429997E-11  1.55073546071209994E-10 
73 21  -9.21536502094809957E-11 -1.14970335744689998E-10 
73 22   1.12087131824000002E-10  7.85374665181660000E-11 
73 23   1.74501358768780007E-11 -1.34361812669430001E-11 
73 24  -1.41121967391280009E-10 -4.77855359551519980E-11 
73 25  -2.70196429446169992E-11  2.74899113959260005E-10 
73 26   2.11582684480639996E-10  2.11034960711290012E-10 
73 27  -2.68950016766140004E-10 -4.93470702652239973E-11 
73 28  -3.38629348927999980E-10  8.61550167032299968E-11 
73 29   3.38878825445529983E-10  1.69748840516620005E-10 
73 30  -5.18619390531269969E-10  3.85895687757959998E-10 
73 31   6.14016014258710045E-10 -3.59031052310390025E-10 
73 32  -2.03685461592349989E-10 -2.45096894199040014E-10 
73 33  -3.29585971710289992E-10  1.04821109650760003E-10 
73 34  -1.78282862591410009E-10 -1.91236405460680008E-10 
73 35   1.90838351080429997E-10  5.58882604472310027E-11 
73 36  -2.56775613287079996E-10 -2.37192255126179992E-10 
73 37   4.49657771417280011E-11  1.30549145590509992E-10 
73 38   3.75006567416110023E-10  5.42950287959349974E-11 
73 39  -4.07137254149019981E-10  2.32626921621550002E-10 
73 40   2.99541368897310014E-10  4.17992229556340002E-10 
73 41   6.66043435214549978E-10 -1.77585402941170004E-11 
73 42   4.45890904767369977E-10 -5.69354169384199984E-10 
73 43  -4.09634893968260000E-10 -5.25370283656159993E-11 
73 44   2.52217113771050013E-10  4.42787140422849980E-10 
73 45   7.83669918514669953E-11  1.14670806534329999E-11 
73 46  -1.51706537699379990E-10 -1.35451378836440010E-10 
73 47   3.50585252631639976E-10 -1.55076393502849997E-10 
73 48  -2.09881058687449987E-11  2.16960296807669990E-10 
73 49  -1.27587573396009988E-10 -3.17633837857769989E-10 
73 50  -8.33120755332040060E-11 -1.43237789121879995E-10 
73 51   1.05733971674480000E-10  2.57660138370389989E-12 
73 52  -2.90114888013989974E-10 -2.67743244727240014E-10 
73 53   1.00630469670690007E-09  2.55285792416379991E-11 
73 54  -4.03730011478700017E-10 -6.89787448579399982E-11 
73 55   4.42253643200469975E-10 -3.41909835629410000E-10 
73 56   3.49554526309299982E-10  3.76295589814670012E-10 
73 57   6.07472662666060016E-10 -8.14052584518319994E-11 
73 58  -4.65016419265980024E-10  1.11058182290939992E-09 
73 59  -9.39831814686270034E-11 -5.91773286812540045E-10 
73 60  -1.78129760156700010E-10  1.10609987361660008E-09 
73 61   1.60066649312449996E-10 -9.17078162957149983E-10 
73 62  -2.31835257304159991E-10 -9.49527380468599978E-11 
73 63   7.45140687316590029E-11 -1.09376488457869998E-10 
73 64   2.24372827514759995E-11 -6.56944363899700054E-11 
73 65   2.59395017922950005E-12 -1.62969641057449988E-11 
73 66   1.37576782130710000E-11  8.84193113865969987E-12 
73 67  -9.95839257322089991E-13 -4.86003595984620027E-12 
73 68   1.98572808502559988E-13  1.97873911137500004E-12 
73 69   8.55598253318510040E-14  9.94508581953489968E-12 
73 70   7.41043398719960031E-11 -7.44614825467240014E-11 
73 71  -3.70227724505180011E-10 -1.32234874589940008E-09 
73 72   1.37934240615019999E-09 -6.93913747217429965E-10 
73 73  -4.35982280737119980E-11  3.38574774358929995E-11 
74  0  -2.70212950334380008E-10  0.00000000000000000E+00 
74  1  -2.03456105363430004E-10 -6.45965435792189969E-11 
74  2   1.18052899062770002E-10 -1.22708412790990000E-11 
74  3  -1.93713540869239998E-11 -2.79265846527080005E-12 
74  4  -1.70337642329220015E-11 -3.39688780131569977E-11 
74  5   2.99863725549469983E-11  1.80799465554439991E-11 
74  6  -6.88590868834339971E-11 -1.14080959782060004E-10 
74  7   8.51479080636929997E-12  1.66779033133880003E-12 
74  8  -1.45396419611220005E-10 -6.21860921332190015E-11 
74  9   1.37677268835439994E-10  3.21175151694219971E-11 
74 10   1.20776100636740002E-10  8.91622013102049981E-11 
74 11   1.17867837121149998E-10 -1.80524691558669993E-10 
74 12   1.36101482911510012E-10 -1.79886690178909991E-10 
74 13  -1.11217323606170003E-10  2.20708923280780008E-10 
74 14  -1.73053926294639993E-10 -2.42908173818920015E-10 
74 15   2.64431970085740002E-11 -2.66503768860239985E-10 
74 16   5.25663583647659999E-11 -4.16780916391949988E-11 
74 17  -1.73352046397130013E-10 -2.69711777311450022E-10 
74 18   8.92511548680660008E-11  1.85436561141309998E-11 
74 19  -1.41483023014350012E-10 -8.61211218764459969E-12 
74 20   5.65921269826069979E-11  5.59979723128180001E-11 
74 21  -8.45731011061800039E-11 -8.64537633554400039E-11 
74 22   3.00829276658760028E-11 -6.84910678267189969E-11 
74 23   4.95763796902859971E-11  8.27727030730999979E-11 
74 24   7.92771953208039959E-11 -8.36123769276119947E-11 
74 25  -1.05566680068540004E-10  2.20927551102509994E-11 
74 26  -5.97354056922079968E-11  3.41785472814930003E-11 
74 27   1.34946937035430000E-10  2.18003415782779997E-10 
74 28   1.29051849225839989E-10 -5.64602707026480015E-11 
74 29  -8.40256966284890020E-12  2.33334658784430003E-10 
74 30   2.49137408950239996E-10  1.41922265737620005E-10 
74 31  -4.34785464847929996E-10  3.10859064511720011E-10 
74 32   3.34191783622859983E-10  3.21891293563569993E-10 
74 33   1.86666651696449989E-10  7.32851467693569968E-12 
74 34   1.35358503215549988E-10  1.79777759731859993E-10 
74 35   9.14203974623919938E-11  1.81686118961269986E-11 
74 36  -3.05123244024340010E-10  3.85001688764569988E-11 
74 37   1.65126887593690010E-10 -9.90867541605879951E-11 
74 38  -6.96959076283709947E-11 -2.37422029376619980E-10 
74 39   6.17959194948580009E-10 -1.89053419779389993E-10 
74 40   1.89208661081260008E-10 -1.27918236081130003E-10 
74 41   2.89895632019099976E-10 -6.08996032855740006E-11 
74 42  -1.79046417857279994E-10  5.02732881911080024E-10 
74 43   2.49918876755409975E-10  3.45607772154100015E-10 
74 44   1.23823951846690008E-10  4.99970008407859972E-11 
74 45   3.35436734290050024E-10 -5.87529962772300026E-10 
74 46  -1.26617687707539988E-10 -7.05403411925289946E-11 
74 47   6.40265957470289985E-10  1.16060927414779995E-10 
74 48   8.85257714380410011E-11  3.62874870031030017E-10 
74 49  -5.00163463814589990E-10  1.41612103177210000E-10 
74 50  -2.14629848973030005E-10  1.54364324827489990E-10 
74 51   1.63698397274860007E-10 -5.11758816566289954E-10 
74 52   2.50992869334680015E-10  3.89795652586869999E-10 
74 53   4.84821859495509989E-10 -1.77199370865960007E-10 
74 54  -2.34505476592930009E-11 -5.04227149456399994E-11 
74 55  -1.40272328168870005E-10  1.29332159151469999E-10 
74 56  -5.60201214078320011E-12  2.96832212876950010E-10 
74 57  -2.72597125346320007E-11 -6.08691141308800016E-10 
74 58   8.15344900682140008E-11  8.35013939617690013E-10 
74 59  -6.82685036040589960E-10 -1.16273661892789999E-09 
74 60  -3.58854506262460024E-10  1.92325268909940012E-10 
74 61   3.11652348354589984E-10  7.98716081741059984E-11 
74 62  -8.52016466524919961E-10 -3.60664340146690022E-11 
74 63   4.07928537522429991E-10  1.00491041767010002E-10 
74 64  -2.67115205927289987E-10 -1.03341215205100000E-10 
74 65   8.76249243621029944E-11  9.28683376745430045E-11 
74 66  -1.64521324719500004E-11 -4.39741808053029975E-11 
74 67  -5.01040299827310038E-12  1.12498382623020000E-11 
74 68   5.62578397267520016E-12 -4.96164899684049984E-12 
74 69   1.67283606099589997E-11  5.95844199922340034E-12 
74 70   8.43131902579499964E-12 -2.25928483355499989E-11 
74 71  -1.22621346350339998E-09 -1.17409223062849993E-09 
74 72   1.17281939074369995E-09 -7.13223802724990000E-10 
74 73  -1.87995850122540008E-11  3.62454152923910020E-10 
74 74  -3.15788322175570003E-14  1.11905940983360000E-13 
75  0   2.68476713130530001E-11  0.00000000000000000E+00 
75  1   4.38202755975199973E-11  1.04965990389810000E-11 
75  2  -9.19155940768760017E-11 -3.60298221840589998E-11 
75  3  -5.90150750747390001E-11 -4.16778968102489998E-11 
75  4  -1.39467998888779995E-11 -4.59326232615570029E-11 
75  5  -2.13592423359619993E-12 -3.09147812337409986E-13 
75  6  -5.00168470993469971E-11  7.57452530783829982E-12 
75  7   2.94593299468249999E-11 -1.86589884284379986E-11 
75  8   7.21872215601939981E-11  1.18217666762789995E-10 
75  9   2.44077130276260013E-11  1.18081610500149998E-11 
75 10   3.40749474269960002E-11 -1.42350351803330004E-10 
75 11   3.26285115716199970E-11 -1.52407186849510015E-11 
75 12  -1.48804290859889997E-10  1.58564035959789997E-10 
75 13   9.00154549404669936E-11  1.90470888061350007E-10 
75 14   3.64909421351630011E-10 -9.49931939462409974E-11 
75 15   9.16781380528139940E-11  1.28275315801839998E-10 
75 16  -2.22042242086889997E-11  6.94547831506409939E-11 
75 17  -3.43639186952070006E-11  1.49015768727590011E-10 
75 18   2.31026282475360007E-10  2.13418218036459992E-10 
75 19  -6.05772382628259971E-11 -2.60179711107020009E-11 
75 20   3.99487332041050007E-12  4.69256093662779968E-11 
75 21  -4.06295574706990035E-12 -1.95387469559199991E-11 
75 22   2.78561474574839993E-11 -9.95623287987640016E-11 
75 23   5.21304611136140001E-11  1.01286623879359995E-10 
75 24  -1.36844258235370009E-10 -1.57994079340140000E-10 
75 25  -7.02796973248870002E-11  1.48842349177280010E-10 
75 26   1.75552874799550010E-10 -1.88528492499899988E-10 
75 27   3.97057621370319984E-10 -5.81849519931819981E-11 
75 28  -1.83443489877840003E-10  2.43944949075149999E-11 
75 29  -3.06416357673799995E-12 -5.10269426617179971E-11 
75 30   6.05003189495429983E-10  2.99270091591959991E-10 
75 31  -3.70895756498620014E-10  1.00247212928339992E-09 
75 32   1.01067283253569999E-12  1.42095445814120006E-10 
75 33  -1.49199688920050002E-10  3.49714626615240016E-11 
75 34  -1.07620656540820006E-10  7.43075492934799980E-11 
75 35  -1.16977868189289998E-10  1.48372192547449997E-10 
75 36   1.26314890760590008E-10 -3.09805658344769981E-12 
75 37  -1.53270302082239987E-10 -1.45369544630860002E-10 
75 38   1.01100345211099999E-11  2.62823863279230006E-10 
75 39  -1.02152610943090005E-10  1.20705354716049992E-10 
75 40  -8.07956255720750008E-10 -2.86481711673499988E-11 
75 41  -2.33625626325800019E-10  1.91380410450120004E-10 
75 42   3.23150926144299999E-10  7.66682082252920019E-11 
75 43   3.29309485171889997E-10 -1.18329221954580001E-10 
75 44   6.41321271657650019E-12  2.04396217838940013E-10 
75 45   6.42462979875359971E-11 -7.66543102756239972E-12 
75 46  -2.63981996671869999E-10 -1.79755535100879997E-10 
75 47  -3.14573116535500025E-10 -4.93223607831819996E-11 
75 48  -1.26375801719249989E-10 -1.28158664335280010E-10 
75 49   7.01140127101970015E-11  2.17268105780390005E-10 
75 50  -2.30795305207979990E-11 -2.39999056366360022E-10 
75 51  -7.80683212815879986E-11 -4.14920082919549993E-11 
75 52   2.93595764973280002E-10  3.88768014350219996E-10 
75 53  -9.27213127559419972E-10 -3.72382079171920006E-10 
75 54   8.69030618348290011E-10  1.23272470421299987E-10 
75 55  -4.99724008678240017E-10 -5.39383874385959995E-10 
75 56  -2.51120739900429990E-10  6.16110668495419953E-11 
75 57  -4.38111389575450004E-11  1.11141154484830006E-10 
75 58   2.52608856299660012E-10 -3.25052714755909989E-10 
75 59   3.51278151925120012E-10  4.73944776389590008E-10 
75 60   3.23716599326329992E-10 -1.27290586225540003E-09 
75 61  -4.69271399435710006E-10  1.46752509750999992E-09 
75 62   3.97075955733869998E-10  2.09977497453499991E-10 
75 63  -1.33999554585379994E-10  2.31607706782249993E-10 
75 64  -4.21068705515650017E-11  1.62360889287300000E-10 
75 65  -1.41988650808269996E-11  4.64593338761210021E-11 
75 66  -4.69718968142240007E-11 -3.41625279575060003E-11 
75 67   4.82926090097989972E-12  1.78007448756060006E-11 
75 68  -1.19883082776219994E-12 -9.45610624535360052E-12 
75 69  -1.01264870645950004E-12  1.25593434225269994E-11 
75 70   2.16349235508140016E-11 -3.05979364314770018E-11 
75 71   8.78085507888619956E-11  5.08865159249280002E-10 
75 72  -1.54274832132220006E-09  8.23079259407550009E-10 
75 73   1.32707934125790011E-10 -8.95873017003090044E-11 
75 74  -3.36822199036549970E-14  2.16694106975969992E-13 
75 75  -9.37517019670039940E-14 -9.77571255698129987E-14 
76  0   6.82714774043479964E-10  0.00000000000000000E+00 
76  1  -9.26664197466380063E-11 -4.45359488505590008E-11 
76  2   1.65634675792190005E-11 -8.01587422220179988E-11 
76  3   6.40120046705799993E-12  4.28722226104229991E-11 
76  4  -6.37972372063859992E-11 -2.56140333121389994E-11 
76  5  -8.38948958798320050E-12  8.80269824305430059E-11 
76  6  -3.85920380503109986E-11  3.02381436285089978E-11 
76  7   4.40837853894000024E-11 -2.08744985706910009E-11 
76  8  -8.64755601935109984E-11 -2.04562633506940007E-11 
76  9  -1.71793092867540005E-10 -7.32503080834509974E-11 
76 10   1.14532194602000004E-10  3.00184977856949991E-11 
76 11  -8.32298246938330022E-12  9.33756754008029949E-11 
76 12   1.44193083006230012E-10 -3.36140279482350006E-10 
76 13   1.22301573668110010E-10  3.91312975430729966E-12 
76 14  -3.15164479433640009E-10  4.58764858151019994E-11 
76 15   3.45985687092439977E-10 -1.83854023854720007E-10 
76 16   3.15408635896749985E-10 -5.74949394918750005E-12 
76 17  -5.06065436877659974E-11 -1.67245691799919995E-11 
76 18  -6.18760523800579999E-11 -1.16794666931919989E-10 
76 19  -4.05929432852439977E-11 -1.38094929032100004E-11 
76 20  -7.72673457972489988E-11  6.62575311686979950E-11 
76 21  -2.56317514249319984E-11  1.26106849284490000E-11 
76 22  -2.79299888410770016E-11 -2.85354714474660007E-11 
76 23   5.94268254886929998E-12  4.86758141614929984E-11 
76 24  -5.37434248131759972E-13  8.15988972703049992E-12 
76 25   6.63052541843639943E-11 -2.08025469130569994E-11 
76 26  -3.08739799089710017E-10 -1.99483006997719996E-11 
76 27  -5.96856465649179991E-12 -1.42148331011010001E-10 
76 28   1.02532653638319995E-10  1.60437896818610005E-10 
76 29  -1.75211466383440001E-10 -2.78242579529710007E-10 
76 30   1.73867409607920009E-11  1.84102416112939998E-10 
76 31  -4.54402771302729990E-10  1.40556547267519988E-10 
76 32  -4.13509827834410002E-10 -2.00242565889879997E-10 
76 33   3.19390724134140028E-11 -3.00873889954750003E-11 
76 34  -1.66163423247139999E-11 -1.43812604891250013E-10 
76 35   2.57684749900339985E-10 -2.68799259888890017E-12 
76 36  -8.52651317994469983E-11 -4.74090874245110006E-11 
76 37  -1.41664731336390008E-10  1.43931933122939989E-10 
76 38  -7.23374720980429976E-11 -2.74870983393880003E-11 
76 39   8.59253508809189940E-11 -2.83378965359079981E-10 
76 40   5.79309888084599975E-10  2.82512539763969991E-10 
76 41  -3.07665285028369989E-10 -5.11363402288950000E-11 
76 42  -8.38306195069219978E-11 -3.78887183725349980E-10 
76 43  -3.28847592383259984E-10 -1.40652380158809996E-10 
76 44   9.19224744418390001E-11  7.08162789550000029E-11 
76 45  -6.50465757564500055E-11  4.08070434828410008E-10 
76 46  -4.14055691018569988E-10  5.52804304193540020E-11 
76 47  -1.09521717122860002E-10 -5.13809021944840028E-11 
76 48   1.31334197291389997E-10 -5.86989256803330040E-11 
76 49   1.93966545100900001E-10 -1.96608551398080001E-10 
76 50  -1.65040343262430006E-10  6.83421993535769985E-11 
76 51   2.06407437867910005E-10  3.63717628480539991E-10 
76 52  -2.21243638642610015E-11 -6.48375665280709957E-10 
76 53  -4.48038023569510014E-10  7.79372735113610001E-10 
76 54   6.94027282199779939E-11  1.15455492075369999E-10 
76 55  -1.47243029017959989E-10 -1.15272522402480006E-10 
76 56  -1.87722993274589999E-11  2.92660067399469991E-10 
76 57  -1.24722049797660007E-10 -7.32764808973739977E-11 
76 58   2.36490851324300020E-10 -2.24083946540459992E-10 
76 59   5.98130218301120048E-10  7.76194423301429951E-10 
76 60   2.79706766928419988E-10 -2.16984603675940006E-10 
76 61  -1.07947673362140002E-10 -1.15451063654890005E-10 
76 62   1.24952226707539998E-09 -1.17075053810479996E-10 
76 63  -7.32063473221879966E-10 -1.57346300958579999E-10 
76 64   5.60940978115169972E-10  1.95986409807090000E-10 
76 65  -2.18152603962999999E-10 -2.25000717692429988E-10 
76 66   5.06447376695520023E-11  1.26211847824260002E-10 
76 67   1.64991427377060014E-11 -3.96659247972789993E-11 
76 68  -2.40344807815709992E-11  2.10156738377749984E-11 
76 69   3.97966121363070008E-12 -1.16669872324269996E-11 
76 70  -9.16920625042890030E-11 -8.41701802473850018E-11 
76 71   4.46191424892120010E-10  5.36544564375820012E-10 
76 72  -1.30490481775050003E-10  7.02639743806920019E-12 
76 73   2.10783402321949985E-11 -3.85201466211980003E-10 
76 74   5.13892534506050022E-15  1.09488108668649997E-13 
76 75  -1.40284921648119992E-13 -7.74814101884690057E-14 
76 76   1.94270056189400005E-13 -1.16762793471740003E-14 
77  0   3.70518142319830008E-11  0.00000000000000000E+00 
77  1   2.20177946909569998E-10  4.61878854189979977E-11 
77  2   1.91646302999499999E-11  6.42158000824969983E-12 
77  3  -5.56036083050000025E-11  2.11671375865459995E-11 
77  4  -3.08214167703709982E-11 -2.68760587514650013E-11 
77  5   2.60495731226460005E-11 -2.81134902330890005E-11 
77  6  -4.21529037022360020E-11  1.43381343769859998E-11 
77  7  -8.31009772177239970E-11 -2.80764505500840003E-11 
77  8   1.90509897569259987E-11  3.75663817940619979E-11 
77  9   2.77345201525579988E-11  7.89433564558499939E-11 
77 10   2.77510001588000014E-11 -7.42837940207589961E-11 
77 11   1.52549936261319999E-10 -7.80876031697079977E-11 
77 12  -6.29638849066179991E-11  1.43074805284810000E-12 
77 13  -8.51936882687859956E-11 -4.66834035491499968E-11 
77 14   1.52314556784789992E-10 -1.13735240794309998E-10 
77 15   1.51628999649639989E-10 -2.24860667786460001E-10 
77 16  -4.39053583337460020E-11 -2.07357722846450003E-10 
